url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Period,Media,Theme,Location,Series
https://www.wikiart.org/en/helen-frankenthaler/interior-1957,1957,,https://uploads4.wikiart.org/images/helen-frankenthaler/interior-1957.jpg!Large.jpg,1957,Abstract Expressionism,abstract,,,oil,,Private Collection,
https://www.wikiart.org/en/gustav-klimt/landscape-garden-meadow-in-flower,1906,,https://uploads8.wikiart.org/images/gustav-klimt/landscape-garden-meadow-in-flower.jpg!Large.jpg,1906,Art Nouveau (Modern),landscape,flowers-and-plants|forests-and-trees|Tree|Vegetation|Plant|Grass|Woody plant,Golden phase,oil|canvas,,,
https://www.wikiart.org/en/pierre-puvis-de-chavannes/work,1863,,https://uploads0.wikiart.org/images/pierre-puvis-de-chavannes/work.jpg,1863,Symbolism,genre painting,group-portraits|handwork|Mythology|Human,,,,"Musée de Picardie, Amiens, France",
https://www.wikiart.org/en/richard-diebenkorn/miller-22,1951,,https://uploads2.wikiart.org/00272/images/richard-diebenkorn/rd1070pub.jpg!Large.jpg,1951,Abstract Expressionism,abstract,Beige,,oil|canvas,,,
https://www.wikiart.org/en/jarnefelt-eero/talvinen-merimaisema,,,https://uploads5.wikiart.org/00222/images/jarnefelt-eero/j-rnefelt-talvinen-merimaisema.jpg!Large.jpg,,Realism,landscape,Sky|Water|Rock|Sea|Tree|winter|Cloud,,oil,,,
https://www.wikiart.org/en/constantin-flondor/winter-study-1966,1966,,https://uploads7.wikiart.org/images/constantin-flondor/winter-study-1966.jpg!Large.jpg,1966,Abstract Art,abstract,Line,,,,,
https://www.wikiart.org/en/paul-emile-chabas/deux-jeunes-filles-a-letoile-de-mer,,,https://uploads3.wikiart.org/00145/images/paul-emile-chabas/paul-mile-chabas-deux-jeunes-filles-l-toile-de-mer.jpg!Large.jpg,,Art Nouveau (Modern)|Kitsch,genre painting|nude painting (nu),,,oil|canvas,,,
https://www.wikiart.org/en/moshe-kupferman/untitled-1970,1970,,https://uploads8.wikiart.org/images/moshe-kupferman/untitled-1970.jpg,1970,Abstract Expressionism,abstract,Line,,,,,
https://www.wikiart.org/en/frederick-carl-frieseke/nude-in-a-glade-c1910,1910,,https://uploads1.wikiart.org/00153/images/frederick-carl-frieseke/nude-in-a-glade-c1910-1.jpg!Large.jpg,1910,Impressionism,nude painting (nu),Tree|Human,,,,,
https://www.wikiart.org/en/juan-gris/bottle-and-pitcher,,,https://uploads8.wikiart.org/images/juan-gris/bottle-and-pitcher.jpg!Large.jpg,,Cubism,still life,,,,,"Kröller-Müller Museum, Otterlo, Netherlands",
https://www.wikiart.org/en/philip-evergood/woodland-romance-1931,1931,,https://uploads2.wikiart.org/00322/images/philip-evergood/woodland-romance-1926-1931.jpg!Large.jpg,1931,Social Realism,genre painting,,,,,,
https://www.wikiart.org/en/edna-andrade/color-motion-4-64-1964,1964,,https://uploads5.wikiart.org/images/edna-andrade/color-motion-4-64-1964.jpg,1964,Op Art,abstract,Pattern|Line,,,,,
https://www.wikiart.org/en/paul-delaroche/innocence,,,https://uploads0.wikiart.org/images/hippolyte-delaroche/innocence.jpg!Large.jpg,,Romanticism|Academicism,nude painting (nu),Lady|Beauty|Mythology,,,,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-123,,,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-550.jpg!Large.jpg,,Surrealism,symbolic painting,allegories-and-symbols|knights-and-warriors,,,,,
https://www.wikiart.org/en/jacek-yerka/snail-s-rent,,,https://uploads3.wikiart.org/images/jacek-yerka/snail-s-rent.jpg,,Surrealism,symbolic painting,allegories-and-symbols|houses-and-buildings|Sky,,,,,
https://www.wikiart.org/en/claude-monet/the-garden-gate-at-vetheuil-1,1881,,https://uploads4.wikiart.org/images/claude-monet/the-garden-gate-at-vetheuil-1.jpg!Large.jpg,1881,Impressionism,landscape,Tree,,,,,
https://www.wikiart.org/en/emil-nolde/sunrise-at-the-sea-1927,1927,,https://uploads5.wikiart.org/images/emil-nolde/sunrise-at-the-sea-1927.jpg!Large.jpg,1927,Expressionism,marina,sunrise-and-sunset|Sky,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-pipa,,,https://uploads3.wikiart.org/00387/images/bela-czobel/cz-bel-b-la-pipa.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/luc-tuymans/the-cry-1989,1989,,https://uploads3.wikiart.org/images/luc-tuymans/the-cry-1989.jpg,1989; Belgium|1989,New European Painting,genre painting,characters-and-emotions|lonely figures,,oil|canvas,,,
https://www.wikiart.org/en/de-wain-valentine/curved-slab-1971,1971,,https://uploads3.wikiart.org/images/dewain-valentine/curved-slab-1971.jpg,1971,Light and Space,sculpture,Lighting|Lampshade|Rectangle|Sconce,,,,,
https://www.wikiart.org/en/brice-marden/third-letter-2009,2009,,https://uploads1.wikiart.org/images/brice-marden/third-letter-2009.jpg!Large.jpg,2009,Abstract Expressionism,abstract,Line,,,,,
https://www.wikiart.org/en/gustave-courbet/nude-reclining-by-the-sea,,,https://uploads2.wikiart.org/images/gustave-courbet/nude-reclining-by-the-sea.jpg,,Romanticism,nude painting (nu),female-nude|Mythology|Human,,,,,
https://www.wikiart.org/en/ding-yi/appearance-of-crosses-2001,2001,,https://uploads4.wikiart.org/images/ding-yi/appearance-of-crosses-2001.jpg,2001,Maximalism,abstract,Orange,,,,,
https://www.wikiart.org/en/alfred-freddy-krupa/sketch-of-the-dogs-head-1991,1991,,https://uploads7.wikiart.org/00265/images/alfred-freddy-krupa/15250870-10211013504111192-2672447992263027456-o-1.jpg!Large.jpg,1991; Croatia|1991,Contemporary Realism,animal painting|sketch and study,,,sanguine,,,
https://www.wikiart.org/en/frank-bowling/fishes-2011,2011,,https://uploads5.wikiart.org/images/frank-bowling/fishes-2011.jpg!Large.jpg,2011,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/banksy/red-carpet-dinner-service,,,https://uploads2.wikiart.org/images/banksy/red-carpet-dinner-service.jpg,,Street art,installation,,,,,,
https://www.wikiart.org/en/george-stubbs/whistlejacket,1762,,https://uploads7.wikiart.org/images/george-stubbs/whistlejacket.jpg!Large.jpg,1762,Romanticism,animal painting,animals|horses|Horse|Mammal|Vertebrate|Sorrel|Mane|Stallion|Mare|Liver|Mustang horse,,oil|canvas,,"National Gallery, London, UK",
https://www.wikiart.org/en/giorgio-de-chirico/landscape-near-genova,1933,,https://uploads2.wikiart.org/images/giorgio-de-chirico/landscape-near-genova.jpg!Large.jpg,1933,Neo-baroque,landscape,Sky,,,,,
https://www.wikiart.org/en/vyacheslav-nazaruk/illustration-for-the-ural-tales-23,,,https://uploads1.wikiart.org/00243/images/vyacheslav-nazaruk/30.jpg!Large.jpg,,Socialist Realism,illustration,,,,,,
https://www.wikiart.org/en/konstantin-ivanovich-gorbatov/a-coastal-town-in-spain,,,https://uploads6.wikiart.org/00325/images/konstantin-ivanovich-gorbatov/konstantin-gorbatov-a-coastal-town-in-spain.jpg!Large.jpg,,Post-Impressionism,landscape|cityscape,,,oil|canvas,,,
https://www.wikiart.org/en/albert-anker/der-quacksalber-1879,1879,,https://uploads4.wikiart.org/images/albert-anker/der-quacksalber-1879.jpg!Large.jpg,1879,Biedermeier|Realism,genre painting,,,,,,
https://www.wikiart.org/en/henri-martin/boat-near-cliffs,,,https://uploads0.wikiart.org/images/henri-martin/boat-near-cliffs.jpg!Large.jpg,,Divisionism,marina,boats-and-ships|seas-and-oceans|mountains|Water|Rock|Sky,,,,,
https://www.wikiart.org/en/camille-corot/self-portrait-sitting-next-to-an-easel-1825,1825,,https://uploads1.wikiart.org/images/camille-corot/self-portrait-sitting-next-to-an-easel-1825.jpg!Large.jpg,1825,Realism,self-portrait,male-portraits|famous-people|Corot|Gentleman|self-portrait,,paper|oil|canvas,French People,"Louvre, Paris, France",
https://www.wikiart.org/en/amadeo-de-souza-cardoso/red-ocean-blue-1915,1915,,https://uploads4.wikiart.org/images/amadeo-de-souza-cardoso/red-ocean-blue-1915.jpg,1915,Expressionism|Cubism,portrait,,,,,"Chiado Museum, Lisbon, Portugal",
https://www.wikiart.org/en/roger-weik/three-moments-2019-2019,2019,"Los Angeles, California",https://uploads2.wikiart.org/00265/images/roger-weik/three-moments-2019.JPG!Large.JPG,"2019; Los Angeles, California, United States|Los Angeles, California|2019",,abstract,,,,,,
https://www.wikiart.org/en/johan-hendrik-weissenbruch/fisherman-in-polder-landscape,,,https://uploads0.wikiart.org/images/johan-hendrik-weissenbruch/fisherman-in-polder-landscape.jpg!Large.jpg,,Realism,landscape,rivers-and-waterfalls|boats-and-ships|forests-and-trees|Tree|Sky,,,,,
https://www.wikiart.org/en/eugene-boudin/laundresses-on-the-beach,,,https://uploads0.wikiart.org/images/eugene-boudin/laundresses-on-the-beach.jpg!Large.jpg,,Impressionism,genre painting,washing-and-laundry|handwork,,,,,
https://www.wikiart.org/en/dan-witz/upper-east-side-hotel-lobby-lamp,,,https://uploads6.wikiart.org/00140/images/dan-witz/upper-east-side-hotel-lobby-lamp-30-36x-copy.jpg!Large.jpg,,Hyper-Realism,interior,Lampshade|Lighting accessory|Lamp|Light fixture|Still life photography|Lighting|Light|Nightlight|Interior design,,,,,
https://www.wikiart.org/en/oyvind-fahlstrom/nights-winters-years-words-by-justin-hayward-1976,1976,,https://uploads0.wikiart.org/images/oyvind-fahlstrom/nights-winters-years-words-by-justin-hayward-1976.jpg,1976,Neo-Dada,figurative,,,,,,
https://www.wikiart.org/en/ioannis-altamouras/sea-battle,,,https://uploads8.wikiart.org/images/ioannis-altamouras/sea-battle.jpg,,Realism,battle painting,Sailing ship|Vehicle|Flagship|East indiaman|Boat|First-rate|Manila galleon|Brig|Fluyt|Galiot,,,,,
https://www.wikiart.org/en/alexander-ivanov/on-the-shore-of-the-bay-of-naples,,,https://uploads2.wikiart.org/images/alexander-ivanov/on-the-shore-of-the-bay-of-naples.jpg,,Romanticism,landscape,islands-and-bays|Mythology,,oil|canvas,,"Tretyakov Gallery, Moscow, Russia",
https://www.wikiart.org/en/tania-bruguera/the-marseilles-agreement-2006,2006,,https://uploads7.wikiart.org/00334/images/tania-bruguera/the-marseille-agreement.jpg,2006,Performance Art,performance,,,,,,
https://www.wikiart.org/en/adolf-dietrich/sojabohnen-1956,1956,,https://uploads0.wikiart.org/images/adolf-dietrich/sojabohnen-1956.jpg,1956,Naïve Art (Primitivism),animal painting,Plant|Flower|Tree|Botany|Flowering plant|Woody plant,,,,,
https://www.wikiart.org/en/paul-signac/the-railway-at-bois-colombes-1886,1886,,https://uploads6.wikiart.org/images/paul-signac/the-railway-at-bois-colombes-1886.jpg,1886,Neo-Impressionism|Pointillism,landscape,roads-and-vehicles|Tree|Woodland|Leaf|autumn|Fence|Woody plant,,oil|canvas,,,
https://www.wikiart.org/en/samuel-peploe/comrie-perthshire-1900,1900,,https://uploads7.wikiart.org/images/samuel-peploe/comrie-perthshire-1900.jpg!Large.jpg,1900,Post-Impressionism,landscape,Natural landscape|Watercourse|River,,,,,
https://www.wikiart.org/en/volodymyr-orlovsky/landscape-with-mountain-creek,,,https://uploads1.wikiart.org/images/volodymyr-orlovsky/landscape-with-mountain-creek.jpg!Large.jpg,,Realism,landscape,Natural landscape|Tree|Nature|Bank|Riparian zone|Stream|River|Natural environment|Watercourse,,oil|canvas,,,
https://www.wikiart.org/en/anton-romako/girl-with-pearl-necklace-in-her-hair-1876,1876,,https://uploads0.wikiart.org/00343/images/anton-romako/985px-anton-romako-m-dchen-mit-perlenkette-im-haar-4620-sterreichische-galerie-belvedere.jpg!Large.jpg,1876,Realism,portrait,children portraits|female-portraits,,oil|canvas,,"Belvedere, Vienna, Austria",
https://www.wikiart.org/en/enrico-baj/alterego-e-altre-ipotesi-1970,1970,,https://uploads1.wikiart.org/images/enrico-baj/alterego-e-altre-ipotesi-1970.jpg,1970,Art Informel|Surrealism,abstract,,,,,,
https://www.wikiart.org/en/john-constable/study-of-tree-trunks,,,https://uploads6.wikiart.org/images/john-constable/study-of-tree-trunks.jpg!Large.jpg,,Romanticism,landscape,forests-and-trees|Tree,,,,,
https://www.wikiart.org/en/abraham-manievich/early-spring-1913,1913,,https://uploads5.wikiart.org/images/abraham-manievich/early-spring-1913.jpg,1913,Post-Impressionism,landscape,spring|Tree|Branch|Woody plant|Plant,,,,,
https://www.wikiart.org/en/rene-portocarrero/ornamented-figure-1963,1963,,https://uploads1.wikiart.org/images/rene-portocarrero/ornamented-figure-1963.jpg,1963,Modernismo,portrait,Line|Pattern,,,,,
https://www.wikiart.org/en/diego-rivera/angeline-beloff,,,https://uploads8.wikiart.org/images/diego-rivera/angeline-beloff.jpg!Large.jpg,,Social Realism,sketch and study,Sketch,,,,,
https://www.wikiart.org/en/orest-kiprensky/portrait-of-the-princess-a-scherbatova-1808,1808,,https://uploads3.wikiart.org/images/orest-kiprensky/portrait-of-the-princess-a-scherbatova-1808.jpg!Large.jpg,1808,Romanticism,portrait,Lady|Monarch,,oil|canvas,,,
https://www.wikiart.org/en/marlene-dumas/stern-2004,2004,,https://uploads2.wikiart.org/00334/images/marlene-dumas/stern-2004.jpg,2004,Contemporary Realism,portrait,,,,,,
https://www.wikiart.org/en/theodor-leopold-weller/greeks-and-turks-in-a-viennese-coffeehouse-1824,1824,,https://uploads5.wikiart.org/00360/images/theodor-leopold-weller/unnamed-1.jpg!Large.jpg,1824,Romanticism,genre painting,,,wood|oil,,,
https://www.wikiart.org/en/keisai-eisen/women-on-an-excursion,,,https://uploads5.wikiart.org/images/keisai-eisen/women-on-an-excursion.jpg!Large.jpg,,Ukiyo-e,genre painting,Geisha,,,,,
https://www.wikiart.org/en/salvador-dali/portrait-of-my-father-1921,1921,,https://uploads2.wikiart.org/images/salvador-dali/portrait-of-my-father-1921.jpg!Large.jpg,1921,Post-Impressionism,portrait,,Early Years (1917-1927),oil|canvas,,"Dalí Theatre and Museum, Figueres, Spain",
https://www.wikiart.org/en/victor-brecheret/grande-anjo-tumulo-da-familia-botti,,,https://uploads3.wikiart.org/00328/images/victor-brecheret/grande-anjo-t-mulo-da-fam-lia-botti.jpg!Large.jpg,,Modernismo,sculpture,,,,,,
https://www.wikiart.org/en/ivan-shishkin/evening-1871,1871,,https://uploads6.wikiart.org/images/ivan-shishkin/evening-1871.jpg!Large.jpg,1871,Realism,landscape,group-portraits|twilight-and-night|forests-and-trees|Tree|Sky|Natural landscape|morning|Evening,,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/the-actor-22,,,https://uploads1.wikiart.org/images/utagawa-kuniyoshi/the-actor-22.jpg!Large.jpg,,Ukiyo-e,portrait,male-portraits,,,,,
https://www.wikiart.org/en/giovanni-costa/the-apuan-alps-from-san-rossore-1870,1870,,https://uploads3.wikiart.org/00330/images/giovanni-costa/giovanni-costa-le-alpi-apuane-da-san-rossore-1867-1870.jpg!Large.jpg,1870,Naturalism,landscape,1870s paintings from Italy,,oil|canvas,,,
https://www.wikiart.org/en/henri-fantin-latour/narcisses-hyacinths-and-nasturtiums-1871,1871,,https://uploads4.wikiart.org/images/henri-fantin-latour/narcisses-hyacinths-and-nasturtiums-1871.jpg!Large.jpg,1871,Realism,flower painting,Still life photography|Flower|Plant|Cut flowers|Vase|Bouquet,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/l-s-lowry/swinton-mos-1922,1922,,https://uploads0.wikiart.org/00169/images/l-s-lowry/swinton-moss-1922.jpg!Large.jpg,1922,Post-Impressionism|Expressionism,marina,,,,,,
https://www.wikiart.org/en/gustave-dore/don-quixote-137,,,https://uploads8.wikiart.org/images/gustave-dore/don-quixote-137.jpg!Large.jpg,,Romanticism,illustration,fictional-characters|Don-Quixote,,,,,Don Quixote
https://www.wikiart.org/en/lili-elbe/view-from-the-garden-of-versailles-1922,1922,,https://uploads0.wikiart.org/00333/images/lili-elbe/view-from-the-garden-of-versailles-1922.jpg,1922,Post-Impressionism,landscape|cityscape,,,,,,
https://www.wikiart.org/en/irma-stern/country-road-madeira-1931,1931,,https://uploads6.wikiart.org/images/irma-stern/country-road-madeira-1931.jpg,1931,Post-Impressionism,landscape,Tree,,,,,
https://www.wikiart.org/en/giovanni-boldini/firework,1890,,https://uploads5.wikiart.org/images/giovanni-boldini/firework.jpg!Large.jpg,1890,Impressionism|Kitsch,portrait,female-portraits|Lady|fashion|Long hair,,oil|canvas,,,
https://www.wikiart.org/en/lewis-carroll/mary-and-charlotte-webster-and-margaret-gatey-1857,1857,,https://uploads8.wikiart.org/images/lewis-carroll/mary-and-charlotte-webster-and-margaret-gatey-1857.jpg!Large.jpg,1857,Pictorialism,photo,Photograph|Stock photography,,,,,
https://www.wikiart.org/en/jean-francois-millet/not_detected_189996,1855,,https://uploads1.wikiart.org/images/jean-francois-millet/not_detected_189996.jpg,1855|1855; France,Realism,genre painting,,,,,,
https://www.wikiart.org/en/tadanori-yokoo/beams-1997,1997,,https://uploads4.wikiart.org/images/tadanori-yokoo/beams-1997.jpg,1997,Pop Art,poster,Text|Graphic design|Line|Organism,,,,,
https://www.wikiart.org/en/roger-weik/number-53-2001,2001,Los Angeles,https://uploads4.wikiart.org/images/roger-weik/number-53-2001.jpg,"2001; Los Angeles, United States|2001|Los Angeles",Abstract Expressionism,abstract,Rock|Geology,,,,,
https://www.wikiart.org/en/daniel-richter/punktum-2003,2003,,https://uploads6.wikiart.org/images/daniel-richter/punktum-2003.jpg,2003,Neo-Expressionism,symbolic painting,Human|Event|Crowd,,,,,
https://www.wikiart.org/en/j-c-leyendecker/saluting-santa-by-j-c-leyendecker-saturday-evening-post-cover-december-7-1918-1918,1918,,https://uploads8.wikiart.org/00127/images/j-c-leyendecker/saluting-santa-by-j-c-leyendecker-saturday-evening-post-cover-december-7-1918.jpg!Large.jpg,1918,Art Nouveau (Modern),illustration,,,,,,Saturday Evening Post covers
https://www.wikiart.org/en/boris-kustodiev/poster-leningrad-department-of-state-publishing-lengiz-1925,1925,,https://uploads1.wikiart.org/images/boris-kustodiev/poster-leningrad-department-of-state-publishing-lengiz-1925.jpg!Large.jpg,1925,Socialist Realism,poster,male-portraits|posters-and-advertisements,,,,,
https://www.wikiart.org/en/kuzma-petrov-vodkin/ivan-karamazov-1927,1927,,https://uploads1.wikiart.org/images/kuzma-petrov-vodkin/ivan-karamazov-1927.jpg!Large.jpg,1927,Symbolism,sketch and study,Face|Sketch|Forehead|Chin|Head|Nose|Eyebrow,,,,,
https://www.wikiart.org/en/samuel-mutzner/prim-var-la-kyoto-1915,1915,,https://uploads8.wikiart.org/images/samuel-mutzner/prim-var-la-kyoto-1915.jpg!Large.jpg,1915,Impressionism|Japonism,cityscape,,,,,,
https://www.wikiart.org/en/artus-scheiner/illustration-for-bozena-nemcovas-fairy-tales-4,,,https://uploads0.wikiart.org/00243/images/artus-scheiner/3889778760-29d9230aa6-b.jpg!Large.jpg,,Art Nouveau (Modern),illustration,,,,,,
https://www.wikiart.org/en/barrington-watson/bob-marley,,,https://uploads8.wikiart.org/images/barrington-watson/bob-marley.jpg!Large.jpg,,Social Realism,portrait,Musician,,,,,
https://www.wikiart.org/en/adolph-menzel/by-the-fireplace-1876,1876,,https://uploads5.wikiart.org/00325/images/adolph-menzel/adolph-von-menzel-beim-kamin-1-1.jpg,1876,Realism,genre painting,,,oil|canvas,,Private Collection,Paintings
